symbol,baseSymbol,expirationDate,strikePrice,moneyness,bidPrice,midpoint,askPrice,lastPrice,priceChange,percentChange,volume,openInterest,openInterestChange,delta,volatility,optionType,daysToExpiration,tradeTime,averageVolatility,historicVolatility30d,baseNextEarningsDate,dividendExDate,symbolType,time
$VIX|20241218|85.00P,$VIX,12/18/24,85.00,+465.54%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,235,N/A,59.68%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241218|90.00P,$VIX,12/18/24,90.00,+498.80%,0.00,0.00,0.00,71.85,unch,unch,0,60,unch,0.00000,0.00%,Put,235,03/28/24,59.68%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241218|95.00P,$VIX,12/18/24,95.00,+532.07%,0.00,0.00,0.00,76.60,unch,unch,0,100,unch,0.00000,0.00%,Put,235,03/28/24,59.68%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241218|100.00P,$VIX,12/18/24,100.00,+565.34%,0.00,0.00,0.00,78.40,unch,unch,0,61,unch,0.00000,0.00%,Put,235,04/03/24,59.68%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241218|110.00P,$VIX,12/18/24,110.00,+631.87%,0.00,0.00,0.00,91.00,unch,unch,0,50,unch,0.00000,0.00%,Put,235,03/28/24,59.68%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241218|120.00P,$VIX,12/18/24,120.00,+698.40%,0.00,0.00,0.00,100.55,unch,unch,0,100,unch,0.00000,0.00%,Put,235,03/28/24,59.68%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241218|130.00P,$VIX,12/18/24,130.00,+764.94%,0.00,0.00,0.00,110.15,unch,unch,0,100,unch,0.00000,0.00%,Put,235,03/28/24,59.68%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241218|140.00P,$VIX,12/18/24,140.00,+831.47%,0.00,0.00,0.00,119.75,unch,unch,0,110,unch,0.00000,0.00%,Put,235,03/28/24,59.68%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241218|150.00P,$VIX,12/18/24,150.00,+898.00%,0.00,0.00,0.00,126.50,unch,unch,0,102,unch,0.00000,0.00%,Put,235,04/18/24,59.68%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|10.00P,$VIX,05/22/24,10.00,-33.47%,0.00,0.01,0.02,0.01,unch,unch,4,"1,055",-4,0.00000,0.00%,Put,25,04/25/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|10.50P,$VIX,05/22/24,10.50,-30.14%,0.00,0.01,0.02,0.01,unch,unch,0,202,unch,0.00000,0.00%,Put,25,04/19/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|11.00P,$VIX,05/22/24,11.00,-26.81%,0.00,0.01,0.02,0.02,unch,unch,0,"2,542",unch,0.00000,0.00%,Put,25,04/23/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|11.50P,$VIX,05/22/24,11.50,-23.49%,0.00,0.01,0.02,0.01,+0.01,unch,4,870,unch,-0.01421,48.68%,Put,25,04/26/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|12.00P,$VIX,05/22/24,12.00,-20.16%,0.00,0.02,0.03,0.02,unch,unch,"14,010","116,616",+40,-0.02718,46.88%,Put,25,04/26/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|12.50P,$VIX,05/22/24,12.50,-16.83%,0.00,0.04,0.08,0.03,unch,unch,1,"38,128",+1,-0.04196,42.89%,Put,25,04/26/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|13.00P,$VIX,05/22/24,13.00,-13.51%,0.05,0.07,0.09,0.09,+0.03,+50.00%,"4,812","132,391",-1,-0.09935,46.31%,Put,25,04/26/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|13.50P,$VIX,05/22/24,13.50,-10.18%,0.14,0.17,0.19,0.16,+0.05,+45.45%,"25,041","164,576",+688,-0.16103,45.41%,Put,25,04/26/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|14.00P,$VIX,05/22/24,14.00,-6.85%,0.29,0.32,0.35,0.33,+0.02,+6.45%,"6,366","144,394","-13,519",-0.26205,49.50%,Put,25,04/26/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|14.50P,$VIX,05/22/24,14.50,-3.53%,0.51,0.54,0.58,0.56,+0.09,+19.15%,"50,347","156,557","-4,745",-0.36339,53.08%,Put,25,04/26/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|15.00P,$VIX,05/22/24,15.00,-0.20%,0.80,0.84,0.88,0.85,+0.08,+10.39%,"18,084","198,073","-17,562",-0.45772,56.80%,Put,25,04/26/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|15.50P,$VIX,05/22/24,15.50,+3.13%,1.13,1.17,1.21,1.18,+0.13,+12.38%,"21,281","74,766","+7,492",-0.54048,60.02%,Put,25,04/26/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|16.00P,$VIX,05/22/24,16.00,+6.45%,1.49,1.53,1.57,1.54,+0.18,+13.24%,"21,167","126,214","-16,898",-0.61246,62.73%,Put,25,04/26/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|17.00P,$VIX,05/22/24,17.00,+13.11%,2.28,2.34,2.39,2.35,+0.15,+6.82%,"10,154","142,916","-3,481",-0.72259,68.52%,Put,25,04/26/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|18.00P,$VIX,05/22/24,18.00,+19.76%,3.10,3.18,3.25,3.25,+0.37,+12.85%,159,"80,790",-55,-0.79114,75.77%,Put,25,04/26/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|19.00P,$VIX,05/22/24,19.00,+26.41%,3.95,4.10,4.25,4.13,+0.40,+10.72%,46,"27,724",+6,-0.86027,76.66%,Put,25,04/26/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|20.00P,$VIX,05/22/24,20.00,+33.07%,4.85,5.00,5.15,5.05,+0.20,+4.12%,702,"13,365",+2,-0.91349,76.75%,Put,25,04/26/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|21.00P,$VIX,05/22/24,21.00,+39.72%,5.75,5.90,6.05,6.00,+0.77,+14.72%,41,"5,368",+10,-0.95373,75.90%,Put,25,04/26/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|22.00P,$VIX,05/22/24,22.00,+46.37%,6.70,6.88,7.05,6.95,unch,unch,30,"9,147",unch,-0.92588,95.32%,Put,25,04/26/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|23.00P,$VIX,05/22/24,23.00,+53.03%,7.65,7.83,8.00,7.86,+1.03,+15.08%,20,898,-1,-0.95951,92.02%,Put,25,04/26/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|24.00P,$VIX,05/22/24,24.00,+59.68%,8.65,8.80,8.95,8.85,+0.50,+5.99%,7,954,+10,0.00000,0.00%,Put,25,04/26/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|25.00P,$VIX,05/22/24,25.00,+66.33%,9.60,9.77,9.95,9.67,-0.01,-0.10%,2,"3,029",unch,0.00000,0.00%,Put,25,04/26/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|26.00P,$VIX,05/22/24,26.00,+72.99%,10.60,10.75,10.90,10.65,unch,unch,1,302,unch,0.00000,0.00%,Put,25,04/26/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|27.00P,$VIX,05/22/24,27.00,+79.64%,11.55,11.73,11.90,11.80,unch,unch,8,156,unch,0.00000,0.00%,Put,25,04/26/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|28.00P,$VIX,05/22/24,28.00,+86.29%,12.55,12.70,12.85,12.80,+0.15,+1.19%,2,41,unch,0.00000,0.00%,Put,25,04/26/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|29.00P,$VIX,05/22/24,29.00,+92.95%,13.50,13.68,13.85,13.05,unch,unch,16,345,+16,0.00000,0.00%,Put,25,04/25/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|30.00P,$VIX,05/22/24,30.00,+99.60%,14.50,14.65,14.80,14.75,+14.75,unch,8,556,unch,0.00000,0.00%,Put,25,04/26/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|31.00P,$VIX,05/22/24,31.00,+106.25%,15.50,15.65,15.80,15.10,unch,unch,0,269,unch,0.00000,0.00%,Put,25,04/23/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|32.00P,$VIX,05/22/24,32.00,+112.91%,16.45,16.63,16.80,16.30,unch,unch,0,220,unch,0.00000,0.00%,Put,25,04/23/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|33.00P,$VIX,05/22/24,33.00,+119.56%,17.45,17.63,17.80,17.15,unch,unch,0,12,unch,0.00000,0.00%,Put,25,04/23/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|34.00P,$VIX,05/22/24,34.00,+126.21%,18.45,18.60,18.75,18.20,unch,unch,0,155,unch,0.00000,0.00%,Put,25,04/09/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|35.00P,$VIX,05/22/24,35.00,+132.87%,19.45,19.60,19.75,19.70,unch,unch,10,397,unch,0.00000,0.00%,Put,25,04/26/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|36.00P,$VIX,05/22/24,36.00,+139.52%,20.40,20.58,20.75,20.20,unch,unch,0,94,unch,0.00000,0.00%,Put,25,04/24/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|37.00P,$VIX,05/22/24,37.00,+146.17%,21.40,21.58,21.75,20.12,unch,unch,0,3,unch,0.00000,0.00%,Put,25,04/12/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|38.00P,$VIX,05/22/24,38.00,+152.83%,22.40,22.55,22.70,21.40,unch,unch,0,200,unch,0.00000,0.00%,Put,25,04/12/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|39.00P,$VIX,05/22/24,39.00,+159.48%,23.40,23.55,23.70,23.15,unch,unch,0,321,unch,0.00000,0.00%,Put,25,04/24/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|40.00P,$VIX,05/22/24,40.00,+166.13%,24.40,24.55,24.70,24.62,+0.01,+0.04%,4,755,unch,0.00000,0.00%,Put,25,04/26/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|42.50P,$VIX,05/22/24,42.50,+182.77%,26.85,27.03,27.20,26.65,unch,unch,0,100,unch,0.00000,0.00%,Put,25,04/11/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|45.00P,$VIX,05/22/24,45.00,+199.40%,29.35,29.50,29.65,29.60,unch,unch,1,4,unch,0.00000,0.00%,Put,25,04/26/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|47.50P,$VIX,05/22/24,47.50,+216.03%,31.85,32.00,32.15,29.78,unch,unch,0,40,unch,0.00000,0.00%,Put,25,04/15/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|50.00P,$VIX,05/22/24,50.00,+232.67%,34.30,34.47,34.65,32.98,unch,unch,0,84,unch,0.00000,0.00%,Put,25,04/18/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|55.00P,$VIX,05/22/24,55.00,+265.93%,39.30,39.45,39.60,33.25,unch,unch,0,116,unch,0.00000,0.00%,Put,25,10/25/23,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|60.00P,$VIX,05/22/24,60.00,+299.20%,44.25,44.43,44.60,44.00,unch,unch,0,15,unch,0.00000,0.00%,Put,25,04/23/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|65.00P,$VIX,05/22/24,65.00,+332.47%,49.25,49.40,49.55,47.89,unch,unch,0,76,unch,0.00000,0.00%,Put,25,04/15/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|70.00P,$VIX,05/22/24,70.00,+365.74%,54.20,54.38,54.55,52.49,unch,unch,0,392,unch,0.00000,0.00%,Put,25,04/19/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|75.00P,$VIX,05/22/24,75.00,+399.00%,59.20,59.38,59.55,57.23,unch,unch,0,227,unch,0.00000,0.00%,Put,25,04/18/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|80.00P,$VIX,05/22/24,80.00,+432.27%,64.15,64.33,64.50,64.40,+64.40,unch,2,19,unch,0.00000,0.00%,Put,25,04/26/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|85.00P,$VIX,05/22/24,85.00,+465.54%,69.15,69.33,69.50,69.36,+69.36,unch,1,1,unch,0.00000,0.00%,Put,25,04/26/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|90.00P,$VIX,05/22/24,90.00,+498.80%,74.15,74.30,74.45,71.83,unch,unch,0,30,unch,0.00000,0.00%,Put,25,04/19/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|95.00P,$VIX,05/22/24,95.00,+532.07%,79.10,79.28,79.45,77.73,unch,unch,0,1,unch,0.00000,0.00%,Put,25,03/15/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|100.00P,$VIX,05/22/24,100.00,+565.34%,84.10,84.28,84.45,83.95,unch,unch,0,101,unch,0.00000,0.00%,Put,25,04/04/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|110.00P,$VIX,05/22/24,110.00,+631.87%,94.05,94.23,94.40,92.17,unch,unch,0,1,unch,0.00000,0.00%,Put,25,02/21/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|120.00P,$VIX,05/22/24,120.00,+698.40%,104.00,104.18,104.35,103.60,unch,unch,0,205,unch,0.00000,0.00%,Put,25,04/23/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|130.00P,$VIX,05/22/24,130.00,+764.94%,114.00,114.15,114.30,111.79,unch,unch,0,1,unch,0.00000,0.00%,Put,25,02/21/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|140.00P,$VIX,05/22/24,140.00,+831.47%,123.95,124.10,124.25,121.60,unch,unch,0,1,unch,0.00000,0.00%,Put,25,02/21/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|150.00P,$VIX,05/22/24,150.00,+898.00%,133.90,134.08,134.25,132.85,unch,unch,3,80,unch,0.00000,0.00%,Put,25,04/25/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|160.00P,$VIX,05/22/24,160.00,+964.54%,143.85,144.02,144.20,142.75,unch,unch,1,132,+1,0.00000,0.00%,Put,25,04/25/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|170.00P,$VIX,05/22/24,170.00,"+1,031.07%",153.80,153.98,154.15,153.50,unch,unch,0,76,unch,0.00000,0.00%,Put,25,04/24/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240522|180.00P,$VIX,05/22/24,180.00,"+1,097.60%",163.80,163.95,164.10,162.85,unch,unch,1,66,unch,0.00000,0.00%,Put,25,04/25/24,69.42%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241016|10.00P,$VIX,10/16/24,10.00,-33.47%,0.00,0.00,0.00,0.03,unch,unch,0,70,unch,0.00000,0.00%,Put,172,04/15/24,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241016|10.50P,$VIX,10/16/24,10.50,-30.14%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,172,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241016|11.00P,$VIX,10/16/24,11.00,-26.81%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,172,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241016|11.50P,$VIX,10/16/24,11.50,-23.49%,0.00,0.00,0.00,0.07,unch,unch,0,40,unch,0.00000,0.00%,Put,172,03/07/24,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241016|12.00P,$VIX,10/16/24,12.00,-20.16%,0.00,0.00,0.00,0.06,unch,unch,0,328,unch,0.00000,0.00%,Put,172,04/12/24,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241016|12.50P,$VIX,10/16/24,12.50,-16.83%,0.00,0.00,0.00,0.07,unch,unch,0,31,unch,0.00000,0.00%,Put,172,04/10/24,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241016|13.00P,$VIX,10/16/24,13.00,-13.51%,0.00,0.00,0.00,0.07,unch,unch,0,151,unch,0.00000,0.00%,Put,172,04/24/24,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241016|13.50P,$VIX,10/16/24,13.50,-10.18%,0.00,0.00,0.00,0.13,unch,unch,0,722,unch,0.00000,0.00%,Put,172,04/15/24,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241016|14.00P,$VIX,10/16/24,14.00,-6.85%,0.00,0.00,0.00,0.20,unch,unch,0,"1,466",unch,0.00000,0.00%,Put,172,04/23/24,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241016|14.50P,$VIX,10/16/24,14.50,-3.53%,0.00,0.00,0.00,0.30,unch,unch,10,"5,161",unch,0.00000,0.00%,Put,172,04/25/24,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241016|15.00P,$VIX,10/16/24,15.00,-0.20%,0.00,0.00,0.00,0.46,+0.05,+12.20%,211,"16,765",unch,0.00000,0.00%,Put,172,04/26/24,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241016|16.00P,$VIX,10/16/24,16.00,+6.45%,0.00,0.00,0.00,0.73,unch,unch,43,"11,661",unch,0.00000,0.00%,Put,172,04/26/24,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241016|17.00P,$VIX,10/16/24,17.00,+13.11%,0.00,0.00,0.00,1.20,+0.04,+3.45%,"6,000","38,462",unch,0.00000,0.00%,Put,172,04/26/24,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241016|18.00P,$VIX,10/16/24,18.00,+19.76%,0.00,0.00,0.00,1.65,unch,unch,0,"9,004",unch,0.00000,0.00%,Put,172,04/24/24,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241016|19.00P,$VIX,10/16/24,19.00,+26.41%,0.00,0.00,0.00,2.31,-0.08,-3.35%,25,680,+2,0.00000,0.00%,Put,172,04/26/24,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241016|20.00P,$VIX,10/16/24,20.00,+33.07%,0.00,0.00,0.00,3.09,-0.06,-1.90%,2,"16,599",unch,0.00000,0.00%,Put,172,04/26/24,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241016|21.00P,$VIX,10/16/24,21.00,+39.72%,0.00,0.00,0.00,3.80,+0.05,+1.33%,12,"3,350",+5,0.00000,0.00%,Put,172,04/26/24,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241016|22.00P,$VIX,10/16/24,22.00,+46.37%,0.00,0.00,0.00,4.50,unch,unch,0,338,unch,0.00000,0.00%,Put,172,04/23/24,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241016|23.00P,$VIX,10/16/24,23.00,+53.03%,0.00,0.00,0.00,5.30,-0.10,-1.85%,23,"1,863",unch,0.00000,0.00%,Put,172,04/26/24,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241016|24.00P,$VIX,10/16/24,24.00,+59.68%,0.00,0.00,0.00,6.05,unch,unch,0,343,unch,0.00000,0.00%,Put,172,04/24/24,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241016|25.00P,$VIX,10/16/24,25.00,+66.33%,0.00,0.00,0.00,6.85,unch,unch,0,643,unch,0.00000,0.00%,Put,172,04/23/24,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241016|26.00P,$VIX,10/16/24,26.00,+72.99%,0.00,0.00,0.00,7.70,unch,unch,0,202,unch,0.00000,0.00%,Put,172,04/23/24,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241016|27.00P,$VIX,10/16/24,27.00,+79.64%,0.00,0.00,0.00,8.60,unch,unch,0,34,unch,0.00000,0.00%,Put,172,04/23/24,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241016|28.00P,$VIX,10/16/24,28.00,+86.29%,0.00,0.00,0.00,8.35,unch,unch,0,123,unch,0.00000,0.00%,Put,172,04/12/24,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241016|29.00P,$VIX,10/16/24,29.00,+92.95%,0.00,0.00,0.00,9.87,unch,unch,0,4,unch,0.00000,0.00%,Put,172,04/02/24,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241016|30.00P,$VIX,10/16/24,30.00,+99.60%,0.00,0.00,0.00,10.66,unch,unch,0,19,unch,0.00000,0.00%,Put,172,04/19/24,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241016|31.00P,$VIX,10/16/24,31.00,+106.25%,0.00,0.00,0.00,11.40,unch,unch,0,7,unch,0.00000,0.00%,Put,172,04/11/24,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241016|32.00P,$VIX,10/16/24,32.00,+112.91%,0.00,0.00,0.00,12.95,unch,unch,0,15,unch,0.00000,0.00%,Put,172,04/24/24,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241016|33.00P,$VIX,10/16/24,33.00,+119.56%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,172,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241016|34.00P,$VIX,10/16/24,34.00,+126.21%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,172,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241016|35.00P,$VIX,10/16/24,35.00,+132.87%,0.00,0.00,0.00,14.87,unch,unch,0,10,unch,0.00000,0.00%,Put,172,03/15/24,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241016|36.00P,$VIX,10/16/24,36.00,+139.52%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,172,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241016|37.00P,$VIX,10/16/24,37.00,+146.17%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,172,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241016|38.00P,$VIX,10/16/24,38.00,+152.83%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,172,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241016|39.00P,$VIX,10/16/24,39.00,+159.48%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,172,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241016|40.00P,$VIX,10/16/24,40.00,+166.13%,0.00,0.00,0.00,20.55,+20.55,unch,4,25,unch,0.00000,0.00%,Put,172,04/26/24,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241016|42.50P,$VIX,10/16/24,42.50,+182.77%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,172,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241016|45.00P,$VIX,10/16/24,45.00,+199.40%,0.00,0.00,0.00,25.38,+25.38,unch,1,2,unch,0.00000,0.00%,Put,172,04/26/24,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241016|47.50P,$VIX,10/16/24,47.50,+216.03%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,172,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241016|50.00P,$VIX,10/16/24,50.00,+232.67%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,172,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
